bg_pair,o_bg,d_bg,lat_dest,lon_dest,BLOCKGROUP,URBAN_VILLAGE_NAME,URBAN_VILLAGE_TYPE,NEIGHBORHOOD_DISTRICT_NAME,NEIGHBORHOODS_INCLUDED,CRA_NAME,PCT_IN_VILLAGE,AREA,lon_origin,lat_origin
530330004011-530330052002,530330004011,530330052002,47.65651,-122.31988,530330004011,Bitter Lake Village,Hub Urban Village,Northwest,"Broadview, Bitter Lake",Broadview/Bitter Lake,0.6,6797052.114,-122.34948999999999,47.73015
530330004011-530330054002,530330004011,530330054002,47.64883,-122.33471000000002,530330004011,Bitter Lake Village,Hub Urban Village,Northwest,"Broadview, Bitter Lake",Broadview/Bitter Lake,0.6,6797052.114,-122.34948999999999,47.73015
530330004011-530330059003,530330004011,530330059003,47.64857,-122.36426000000002,530330004011,Bitter Lake Village,Hub Urban Village,Northwest,"Broadview, Bitter Lake",Broadview/Bitter Lake,0.6,6797052.114,-122.34948999999999,47.73015
530330004011-530330060004,530330004011,530330060004,47.64869,-122.35700000000001,530330004011,Bitter Lake Village,Hub Urban Village,Northwest,"Broadview, Bitter Lake",Broadview/Bitter Lake,0.6,6797052.114,-122.34948999999999,47.73015
530330004011-530330062003,530330004011,530330062003,47.63588,-122.30904,530330004011,Bitter Lake Village,Hub Urban Village,Northwest,"Broadview, Bitter Lake",Broadview/Bitter Lake,0.6,6797052.114,-122.34948999999999,47.73015
530330004011-530330070005,530330004011,530330070005,47.62575,-122.35857,530330004011,Bitter Lake Village,Hub Urban Village,Northwest,"Broadview, Bitter Lake",Broadview/Bitter Lake,0.6,6797052.114,-122.34948999999999,47.73015
530330004011-530330073003,530330004011,530330073003,47.61988,-122.33636000000001,530330004011,Bitter Lake Village,Hub Urban Village,Northwest,"Broadview, Bitter Lake",Broadview/Bitter Lake,0.6,6797052.114,-122.34948999999999,47.73015
530330004011-530330078001,530330004011,530330078001,47.61182,-122.28493999999999,530330004011,Bitter Lake Village,Hub Urban Village,Northwest,"Broadview, Bitter Lake",Broadview/Bitter Lake,0.6,6797052.114,-122.34948999999999,47.73015
530330004011-530330079002,530330004011,530330079002,47.61392,-122.30702,530330004011,Bitter Lake Village,Hub Urban Village,Northwest,"Broadview, Bitter Lake",Broadview/Bitter Lake,0.6,6797052.114,-122.34948999999999,47.73015
530330004011-530330081002,530330004011,530330081002,47.60683,-122.3343,530330004011,Bitter Lake Village,Hub Urban Village,Northwest,"Broadview, Bitter Lake",Broadview/Bitter Lake,0.6,6797052.114,-122.34948999999999,47.73015
530330004011-530330084002,530330004011,530330084002,47.61118,-122.32303999999999,530330004011,Bitter Lake Village,Hub Urban Village,Northwest,"Broadview, Bitter Lake",Broadview/Bitter Lake,0.6,6797052.114,-122.34948999999999,47.73015
530330004011-530330085003,530330004011,530330085003,47.60326,-122.3255,530330004011,Bitter Lake Village,Hub Urban Village,Northwest,"Broadview, Bitter Lake",Broadview/Bitter Lake,0.6,6797052.114,-122.34948999999999,47.73015
530330004011-530330092002,530330004011,530330092002,47.60041,-122.33338,530330004011,Bitter Lake Village,Hub Urban Village,Northwest,"Broadview, Bitter Lake",Broadview/Bitter Lake,0.6,6797052.114,-122.34948999999999,47.73015
530330004011-530330093002,530330004011,530330093002,47.589459999999995,-122.33533999999999,530330004011,Bitter Lake Village,Hub Urban Village,Northwest,"Broadview, Bitter Lake",Broadview/Bitter Lake,0.6,6797052.114,-122.34948999999999,47.73015
530330004012-530330004011,530330004012,530330004011,47.73015,-122.34948999999999,530330004012,Outside Villages,Outside Villages,Northwest,"Broadview, Bitter Lake",Broadview/Bitter Lake,1.0,4380089.094,-122.35825,47.72959
530330004013-530330001005,530330004013,530330001005,47.72293,-122.29444,530330004013,Bitter Lake Village,Hub Urban Village,Northwest,"Broadview, Bitter Lake",Broadview/Bitter Lake,1.0,3501320.43,-122.35186999999999,47.7258
530330004013-530330004011,530330004013,530330004011,47.73015,-122.34948999999999,530330004013,Bitter Lake Village,Hub Urban Village,Northwest,"Broadview, Bitter Lake",Broadview/Bitter Lake,1.0,3501320.43,-122.35186999999999,47.7258
530330004013-530330004013,530330004013,530330004013,47.7258,-122.35186999999999,530330004013,Bitter Lake Village,Hub Urban Village,Northwest,"Broadview, Bitter Lake",Broadview/Bitter Lake,1.0,3501320.43,-122.35186999999999,47.7258
530330004013-530330004021,530330004013,530330004021,47.72234,-122.35564,530330004013,Bitter Lake Village,Hub Urban Village,Northwest,"Broadview, Bitter Lake",Broadview/Bitter Lake,1.0,3501320.43,-122.35186999999999,47.7258
530330004013-530330005001,530330004013,530330005001,47.72437,-122.36979,530330004013,Bitter Lake Village,Hub Urban Village,Northwest,"Broadview, Bitter Lake",Broadview/Bitter Lake,1.0,3501320.43,-122.35186999999999,47.7258
530330004013-530330006001,530330004013,530330006001,47.725120000000004,-122.33652,530330004013,Bitter Lake Village,Hub Urban Village,Northwest,"Broadview, Bitter Lake",Broadview/Bitter Lake,1.0,3501320.43,-122.35186999999999,47.7258
530330004013-530330006004,530330004013,530330006004,47.71208,-122.33713,530330004013,Bitter Lake Village,Hub Urban Village,Northwest,"Broadview, Bitter Lake",Broadview/Bitter Lake,1.0,3501320.43,-122.35186999999999,47.7258
530330004013-530330007002,530330004013,530330007002,47.71478,-122.29738,530330004013,Bitter Lake Village,Hub Urban Village,Northwest,"Broadview, Bitter Lake",Broadview/Bitter Lake,1.0,3501320.43,-122.35186999999999,47.7258
530330004013-530330012003,530330004013,530330012003,47.70919,-122.32103000000001,530330004013,Bitter Lake Village,Hub Urban Village,Northwest,"Broadview, Bitter Lake",Broadview/Bitter Lake,1.0,3501320.43,-122.35186999999999,47.7258
530330004013-530330013001,530330004013,530330013001,47.70284,-122.33786,530330004013,Bitter Lake Village,Hub Urban Village,Northwest,"Broadview, Bitter Lake",Broadview/Bitter Lake,1.0,3501320.43,-122.35186999999999,47.7258
530330004013-530330014004,530330004013,530330014004,47.705859999999994,-122.37207,530330004013,Bitter Lake Village,Hub Urban Village,Northwest,"Broadview, Bitter Lake",Broadview/Bitter Lake,1.0,3501320.43,-122.35186999999999,47.7258
530330004013-530330017013,530330004013,530330017013,47.70208,-122.35288999999999,530330004013,Bitter Lake Village,Hub Urban Village,Northwest,"Broadview, Bitter Lake",Broadview/Bitter Lake,1.0,3501320.43,-122.35186999999999,47.7258
530330004013-530330019001,530330004013,530330019001,47.699490000000004,-122.32803999999999,530330004013,Bitter Lake Village,Hub Urban Village,Northwest,"Broadview, Bitter Lake",Broadview/Bitter Lake,1.0,3501320.43,-122.35186999999999,47.7258
530330004013-530330030002,530330004013,530330030002,47.68875,-122.37629,530330004013,Bitter Lake Village,Hub Urban Village,Northwest,"Broadview, Bitter Lake",Broadview/Bitter Lake,1.0,3501320.43,-122.35186999999999,47.7258
530330004013-530330032004,530330004013,530330032004,47.66967,-122.40015,530330004013,Bitter Lake Village,Hub Urban Village,Northwest,"Broadview, Bitter Lake",Broadview/Bitter Lake,1.0,3501320.43,-122.35186999999999,47.7258
530330004013-530330033005,530330004013,530330033005,47.67796,-122.38151,530330004013,Bitter Lake Village,Hub Urban Village,Northwest,"Broadview, Bitter Lake",Broadview/Bitter Lake,1.0,3501320.43,-122.35186999999999,47.7258
530330004013-530330041004,530330004013,530330041004,47.664390000000004,-122.27873999999998,530330004013,Bitter Lake Village,Hub Urban Village,Northwest,"Broadview, Bitter Lake",Broadview/Bitter Lake,1.0,3501320.43,-122.35186999999999,47.7258
530330004013-530330043011,530330004013,530330043011,47.664559999999994,-122.29786999999999,530330004013,Bitter Lake Village,Hub Urban Village,Northwest,"Broadview, Bitter Lake",Broadview/Bitter Lake,1.0,3501320.43,-122.35186999999999,47.7258
530330004013-530330044002,530330004013,530330044002,47.67217,-122.31463000000001,530330004013,Bitter Lake Village,Hub Urban Village,Northwest,"Broadview, Bitter Lake",Broadview/Bitter Lake,1.0,3501320.43,-122.35186999999999,47.7258
530330004013-530330047003,530330004013,530330047003,47.67026,-122.37762,530330004013,Bitter Lake Village,Hub Urban Village,Northwest,"Broadview, Bitter Lake",Broadview/Bitter Lake,1.0,3501320.43,-122.35186999999999,47.7258
530330004013-530330047004,530330004013,530330047004,47.667120000000004,-122.38297,530330004013,Bitter Lake Village,Hub Urban Village,Northwest,"Broadview, Bitter Lake",Broadview/Bitter Lake,1.0,3501320.43,-122.35186999999999,47.7258
530330004013-530330058014,530330004013,530330058014,47.65593,-122.38422,530330004013,Bitter Lake Village,Hub Urban Village,Northwest,"Broadview, Bitter Lake",Broadview/Bitter Lake,1.0,3501320.43,-122.35186999999999,47.7258
530330004013-530330058022,530330004013,530330058022,47.6375,-122.37541,530330004013,Bitter Lake Village,Hub Urban Village,Northwest,"Broadview, Bitter Lake",Broadview/Bitter Lake,1.0,3501320.43,-122.35186999999999,47.7258
530330004013-530330058023,530330004013,530330058023,47.634859999999996,-122.38203999999999,530330004013,Bitter Lake Village,Hub Urban Village,Northwest,"Broadview, Bitter Lake",Broadview/Bitter Lake,1.0,3501320.43,-122.35186999999999,47.7258
530330004013-530330059001,530330004013,530330059001,47.65383,-122.36968999999999,530330004013,Bitter Lake Village,Hub Urban Village,Northwest,"Broadview, Bitter Lake",Broadview/Bitter Lake,1.0,3501320.43,-122.35186999999999,47.7258
530330004013-530330071002,530330004013,530330071002,47.62173,-122.35361,530330004013,Bitter Lake Village,Hub Urban Village,Northwest,"Broadview, Bitter Lake",Broadview/Bitter Lake,1.0,3501320.43,-122.35186999999999,47.7258
530330004013-530330072001,530330004013,530330072001,47.61995,-122.34262,530330004013,Bitter Lake Village,Hub Urban Village,Northwest,"Broadview, Bitter Lake",Broadview/Bitter Lake,1.0,3501320.43,-122.35186999999999,47.7258
530330004013-530330073001,530330004013,530330073001,47.62234,-122.33108,530330004013,Bitter Lake Village,Hub Urban Village,Northwest,"Broadview, Bitter Lake",Broadview/Bitter Lake,1.0,3501320.43,-122.35186999999999,47.7258
530330004013-530330080021,530330004013,530330080021,47.61177,-122.34257,530330004013,Bitter Lake Village,Hub Urban Village,Northwest,"Broadview, Bitter Lake",Broadview/Bitter Lake,1.0,3501320.43,-122.35186999999999,47.7258
530330004013-530330081002,530330004013,530330081002,47.60683,-122.3343,530330004013,Bitter Lake Village,Hub Urban Village,Northwest,"Broadview, Bitter Lake",Broadview/Bitter Lake,1.0,3501320.43,-122.35186999999999,47.7258
530330004013-530330082001,530330004013,530330082001,47.61079,-122.33311,530330004013,Bitter Lake Village,Hub Urban Village,Northwest,"Broadview, Bitter Lake",Broadview/Bitter Lake,1.0,3501320.43,-122.35186999999999,47.7258
530330004013-530330083001,530330004013,530330083001,47.60982,-122.32635,530330004013,Bitter Lake Village,Hub Urban Village,Northwest,"Broadview, Bitter Lake",Broadview/Bitter Lake,1.0,3501320.43,-122.35186999999999,47.7258
530330004013-530330093002,530330004013,530330093002,47.589459999999995,-122.33533999999999,530330004013,Bitter Lake Village,Hub Urban Village,Northwest,"Broadview, Bitter Lake",Broadview/Bitter Lake,1.0,3501320.43,-122.35186999999999,47.7258
530330004021-530330004011,530330004021,530330004011,47.73015,-122.34948999999999,530330004021,Outside Villages,Outside Villages,Northwest,"Broadview, Bitter Lake",Broadview/Bitter Lake,1.0,3458868.6360000004,-122.35564,47.72234
530330004021-530330004012,530330004021,530330004012,47.72959,-122.35825,530330004021,Outside Villages,Outside Villages,Northwest,"Broadview, Bitter Lake",Broadview/Bitter Lake,1.0,3458868.6360000004,-122.35564,47.72234
530330004021-530330004013,530330004021,530330004013,47.7258,-122.35186999999999,530330004021,Outside Villages,Outside Villages,Northwest,"Broadview, Bitter Lake",Broadview/Bitter Lake,1.0,3458868.6360000004,-122.35564,47.72234
530330004021-530330004022,530330004021,530330004022,47.71487,-122.34755,530330004021,Outside Villages,Outside Villages,Northwest,"Broadview, Bitter Lake",Broadview/Bitter Lake,1.0,3458868.6360000004,-122.35564,47.72234
530330004021-530330012002,530330004021,530330012002,47.70433,-122.32002,530330004021,Outside Villages,Outside Villages,Northwest,"Broadview, Bitter Lake",Broadview/Bitter Lake,1.0,3458868.6360000004,-122.35564,47.72234
530330004021-530330012003,530330004021,530330012003,47.70919,-122.32103000000001,530330004021,Outside Villages,Outside Villages,Northwest,"Broadview, Bitter Lake",Broadview/Bitter Lake,1.0,3458868.6360000004,-122.35564,47.72234
530330004021-530330013002,530330004021,530330013002,47.70482,-122.34603,530330004021,Outside Villages,Outside Villages,Northwest,"Broadview, Bitter Lake",Broadview/Bitter Lake,1.0,3458868.6360000004,-122.35564,47.72234
530330004021-530330018001,530330004021,530330018001,47.6942,-122.33757,530330004021,Outside Villages,Outside Villages,Northwest,"Broadview, Bitter Lake",Broadview/Bitter Lake,1.0,3458868.6360000004,-122.35564,47.72234
530330004021-530330081002,530330004021,530330081002,47.60683,-122.3343,530330004021,Outside Villages,Outside Villages,Northwest,"Broadview, Bitter Lake",Broadview/Bitter Lake,1.0,3458868.6360000004,-122.35564,47.72234
530330004022-530330003002,530330004022,530330003002,47.73138,-122.34043,530330004022,Outside Villages,Outside Villages,Northwest,"Broadview, Bitter Lake",Broadview/Bitter Lake,0.588235294,8076529.977999999,-122.34755,47.71487
530330004022-530330004011,530330004022,530330004011,47.73015,-122.34948999999999,530330004022,Outside Villages,Outside Villages,Northwest,"Broadview, Bitter Lake",Broadview/Bitter Lake,0.588235294,8076529.977999999,-122.34755,47.71487
530330004022-530330004013,530330004022,530330004013,47.7258,-122.35186999999999,530330004022,Outside Villages,Outside Villages,Northwest,"Broadview, Bitter Lake",Broadview/Bitter Lake,0.588235294,8076529.977999999,-122.34755,47.71487
530330004022-530330004021,530330004022,530330004021,47.72234,-122.35564,530330004022,Outside Villages,Outside Villages,Northwest,"Broadview, Bitter Lake",Broadview/Bitter Lake,0.588235294,8076529.977999999,-122.34755,47.71487
530330004022-530330004022,530330004022,530330004022,47.71487,-122.34755,530330004022,Outside Villages,Outside Villages,Northwest,"Broadview, Bitter Lake",Broadview/Bitter Lake,0.588235294,8076529.977999999,-122.34755,47.71487
530330004022-530330006001,530330004022,530330006001,47.725120000000004,-122.33652,530330004022,Outside Villages,Outside Villages,Northwest,"Broadview, Bitter Lake",Broadview/Bitter Lake,0.588235294,8076529.977999999,-122.34755,47.71487
530330004022-530330012004,530330004022,530330012004,47.70752,-122.32643999999999,530330004022,Outside Villages,Outside Villages,Northwest,"Broadview, Bitter Lake",Broadview/Bitter Lake,0.588235294,8076529.977999999,-122.34755,47.71487
530330004022-530330012005,530330004022,530330012005,47.7076,-122.33162,530330004022,Outside Villages,Outside Villages,Northwest,"Broadview, Bitter Lake",Broadview/Bitter Lake,0.588235294,8076529.977999999,-122.34755,47.71487
530330004022-530330013002,530330004022,530330013002,47.70482,-122.34603,530330004022,Outside Villages,Outside Villages,Northwest,"Broadview, Bitter Lake",Broadview/Bitter Lake,0.588235294,8076529.977999999,-122.34755,47.71487
530330004022-530330017011,530330004022,530330017011,47.692190000000004,-122.35763,530330004022,Outside Villages,Outside Villages,Northwest,"Broadview, Bitter Lake",Broadview/Bitter Lake,0.588235294,8076529.977999999,-122.34755,47.71487
530330004022-530330017013,530330004022,530330017013,47.70208,-122.35288999999999,530330004022,Outside Villages,Outside Villages,Northwest,"Broadview, Bitter Lake",Broadview/Bitter Lake,0.588235294,8076529.977999999,-122.34755,47.71487
530330004022-530330018003,530330004022,530330018003,47.695409999999995,-122.34656000000001,530330004022,Outside Villages,Outside Villages,Northwest,"Broadview, Bitter Lake",Broadview/Bitter Lake,0.588235294,8076529.977999999,-122.34755,47.71487
530330004022-530330019001,530330004022,530330019001,47.699490000000004,-122.32803999999999,530330004022,Outside Villages,Outside Villages,Northwest,"Broadview, Bitter Lake",Broadview/Bitter Lake,0.588235294,8076529.977999999,-122.34755,47.71487
530330004022-530330028003,530330004022,530330028003,47.68073,-122.35003,530330004022,Outside Villages,Outside Villages,Northwest,"Broadview, Bitter Lake",Broadview/Bitter Lake,0.588235294,8076529.977999999,-122.34755,47.71487
530330004022-530330057006,530330004022,530330057006,47.65676,-122.39952,530330004022,Outside Villages,Outside Villages,Northwest,"Broadview, Bitter Lake",Broadview/Bitter Lake,0.588235294,8076529.977999999,-122.34755,47.71487
530330004022-530330081002,530330004022,530330081002,47.60683,-122.3343,530330004022,Outside Villages,Outside Villages,Northwest,"Broadview, Bitter Lake",Broadview/Bitter Lake,0.588235294,8076529.977999999,-122.34755,47.71487
530330004022-530330091002,530330004022,530330091002,47.59751,-122.32571999999999,530330004022,Outside Villages,Outside Villages,Northwest,"Broadview, Bitter Lake",Broadview/Bitter Lake,0.588235294,8076529.977999999,-122.34755,47.71487
530330004022-530330096004,530330004022,530330096004,47.58788,-122.38885,530330004022,Outside Villages,Outside Villages,Northwest,"Broadview, Bitter Lake",Broadview/Bitter Lake,0.588235294,8076529.977999999,-122.34755,47.71487
